Day,Month,Hour end,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI [Wh/m2],BHI,DHI,BNI,Reliability
4,1,16:00,0,0,0,0,0,0,0,0,0,1
4,1,17:15,0,0,0,0,0,0,0,0,0,1
4,1,17:30,0,0,0,0,0,0,0,0,0,1
4,1,17:45,0,0,0,0,0,0,0,0,0,1
4,1,17:00,0,0,0,0,0,0,0,0,0,1
4,1,18:15,0,0,0,0,0,0,0,0,0,1
4,1,18:30,0,0,0,0,0,0,0,0,0,1
4,1,18:45,0,0,0,0,0,0,0,0,0,1
4,1,18:00,0,0,0,0,0,0,0,0,0,1
4,1,19:15,0,0,0,0,0,0,0,0,0,1
4,1,19:30,0,0,0,0,0,0,0,0,0,1
4,1,19:45,0,0,0,0,0,0,0,0,0,1
4,1,19:00,0,0,0,0,0,0,0,0,0,1
4,1,20:15,0,0,0,0,0,0,0,0,0,1
4,1,20:30,0,0,0,0,0,0,0,0,0,1
4,1,20:45,0,0,0,0,0,0,0,0,0,1
4,1,20:00,0,0,0,0,0,0,0,0,0,1
4,1,21:15,0,0,0,0,0,0,0,0,0,1
4,1,21:30,0,0,0,0,0,0,0,0,0,1
4,1,21:45,0,0,0,0,0,0,0,0,0,1
4,1,21:00,0,0,0,0,0,0,0,0,0,1
4,1,22:15,0,0,0,0,0,0,0,0,0,1
4,1,22:30,0,0,0,0,0,0,0,0,0,1
4,1,22:45,0,0,0,0,0,0,0,0,0,1
4,1,22:00,0,0,0,0,0,0,0,0,0,1
4,1,23:15,0,0,0,0,0,0,0,0,0,1
4,1,23:30,0,0,0,0,0,0,0,0,0,1
4,1,23:45,0,0,0,0,0,0,0,0,0,1
4,1,23:00,0,0,0,0,0,0,0,0,0,1
5,1,00:15,0,0,0,0,0,0,0,0,0,1
5,1,00:30,0,0,0,0,0,0,0,0,0,1
5,1,00:45,0,0,0,0,0,0,0,0,0,1
5,1,00:00,0,0,0,0,0,0,0,0,0,1
5,1,01:15,0,0,0,0,0,0,0,0,0,1
5,1,01:30,0,0,0,0,0,0,0,0,0,1
5,1,01:45,0,0,0,0,0,0,0,0,0,1
5,1,01:00,0,0,0,0,0,0,0,0,0,1
5,1,02:15,0,0,0,0,0,0,0,0,0,1
5,1,02:30,0,0,0,0,0,0,0,0,0,1
5,1,02:45,0,0,0,0,0,0,0,0,0,1
5,1,02:00,0,0,0,0,0,0,0,0,0,1
5,1,03:15,0,0,0,0,0,0,0,0,0,1
5,1,03:30,0,0,0,0,0,0,0,0,0,1
5,1,03:45,0,0,0,0,0,0,0,0,0,1
5,1,03:00,0,0,0,0,0,0,0,0,0,1
5,1,04:15,0,0,0,0,0,0,0,0,0,1
5,1,04:30,0,0,0,0,0,0,0,0,0,1
5,1,04:45,0,0,0,0,0,0,0,0,0,1
5,1,04:00,0,0,0,0,0,0,0,0,0,1
5,1,05:15,0,0,0,0,0,0,0,0,0,1
5,1,05:30,0,0,0,0,0,0,0,0,0,1
5,1,05:45,0,0,0,0,0,0,0,0,0,1
5,1,05:00,0,0,0,0,0,0,0,0,0,1
5,1,06:15,0,0,0,0,0,0,0,0,0,1
5,1,06:30,0,0,0,0,0,0,0,0,0,1
5,1,06:45,0,0,0,0,0,0,0,0,0,1
5,1,06:00,0,0,0,0,0,0,0,0,0,1
5,1,07:15,0,0,0,0,0,0,0,0,0,1
5,1,07:30,1.77574,0.48172,0.07848,0.40328,0,0.34714,0,0.34714,0,0.5333
5,1,07:45,14.48146,5.35886,2.0942,3.26468,47.14988,3.90166,0.06294,3.83874,1.08872,0.8
5,1,07:00,28.66742,13.24708,7.13536,6.11172,86.27136,10.74604,2.528,8.21804,29.27668,1
5,1,08:15,42.34784,22.33196,13.90676,8.4252,114.94118,18.73478,8.00694,10.7278,65.69886,1
5,1,08:30,55.46414,31.85156,21.56216,10.2894,136.4739,26.29994,13.45492,12.84504,85.0791,1
5,1,08:45,67.9602,41.40344,29.59612,11.8073,153.06428,35.15552,20.52252,14.633,105.89654,1
5,1,08:00,79.78252,50.75138,37.68758,13.06384,166.12542,44.98176,28.63002,16.35172,126.0922,1
5,1,09:15,90.88056,59.73818,45.61932,14.11886,176.58728,50.57414,32.76214,17.812,126.87614,1
5,1,09:30,101.20672,68.24782,53.23518,15.01264,185.0762,56.28294,37.9,18.38292,131.71244,1
5,1,09:45,110.71686,76.18992,60.41594,15.77398,192.02066,62.14434,43.54674,18.59756,138.3579,1
5,1,09:00,119.37028,83.49044,67.06778,16.42268,197.72426,68.34126,48.87932,19.46194,144.05162,1
5,1,10:15,127.12994,90.08826,73.1153,16.97294,202.40648,79.38402,56.88756,22.49646,157.39712,1
5,1,10:30,133.96258,95.93264,78.49708,17.43554,206.22852,78.209,52.54054,25.66844,138.08796,1
5,1,10:45,139.839,100.9816,83.16284,17.8188,209.31014,82.75768,55.13774,27.61994,138.7308,1
5,1,10:00,144.73406,105.20106,87.0718,18.12922,211.74042,96.9768,73.85924,23.1176,179.48314,1
5,1,11:15,148.62672,108.56354,90.19156,18.37198,213.58516,101.18478,77.61692,23.56782,183.83776,1
5,1,11:30,151.50044,111.04798,92.49708,18.55086,214.89194,102.30166,79.40914,22.89252,184.50854,1
5,1,11:45,153.34284,112.63916,93.9705,18.66868,215.69316,103.48026,80.40002,23.08024,184.56966,1
5,1,11:00,154.14602,113.3275,94.60044,18.72706,216.0083,103.62902,80.09024,23.5388,182.90508,1
5,1,12:15,153.9066,113.10954,94.38196,18.72752,215.8449,99.98212,71.8684,28.11372,164.39772,1
5,1,12:30,152.62556,111.9866,93.31672,18.6699,215.19972,100.35672,74.1263,26.2304,171.0098,1
5,1,12:45,150.30838,109.96478,91.41294,18.55186,214.0584,99.12406,74.92912,24.19498,175.49086,1
5,1,12:00,146.96502,107.05642,88.68534,18.37108,212.3943,92.30272,64.15532,28.14738,153.62668,1
5,1,13:15,142.6098,103.28124,85.15736,18.12388,210.1712,91.06022,65.69464,25.3656,162.24372,1
5,1,13:30,137.2613,98.66226,80.85646,17.80576,207.32916,88.50142,65.35654,23.14486,167.64766,1
5,1,13:45,130.9425,93.2313,75.82196,17.40934,203.79734,87.46558,67.16206,20.30352,180.63818,1
5,1,13:00,123.68042,87.0251,70.09734,16.92772,199.46654,82.88318,64.51292,18.37026,183.56176,1
5,1,14:15,115.50614,80.08804,63.73572,16.35232,194.18936,76.09912,58.19372,17.90538,177.28584,1
5,1,14:30,106.45466,72.47638,56.80904,15.66734,187.78754,68.6724,51.32246,17.34994,169.62614,1
5,1,14:45,96.56474,64.25656,49.39924,14.85732,179.99532,60.63174,44.0234,16.60834,160.37396,1
5,1,14:00,85.87876,55.50922,41.60932,13.89988,170.44052,51.9123,36.2995,15.61282,148.61048,1
5,1,15:15,74.44236,46.3372,33.57084,12.76638,158.57718,40.47892,25.84072,14.63816,121.67788,1
5,1,15:30,62.30464,36.8718,25.46862,11.40316,143.63108,33.71036,19.85306,13.85732,112.02228,1
5,1,15:45,49.51744,27.2999,17.57366,9.72628,124.48162,25.99106,13.88978,12.10132,98.0939,1
5,1,15:00,36.1356,17.9259,10.29416,7.63168,99.431,16.02354,6.96608,9.05746,66.87946,1
5,1,16:15,22.21634,9.29396,4.2823,5.01166,65.88232,8.85258,3.70666,5.14592,57.93188,1
5,1,16:30,7.81928,2.47194,0.64496,1.82698,17.68258,2.37042,0.59356,1.77688,16.22176,1
5,1,16:45,0,0,0,0,0,0,0,0,0,1
5,1,16:00,0,0,0,0,0,0,0,0,0,1
5,1,17:15,0,0,0,0,0,0,0,0,0,1
5,1,17:30,0,0,0,0,0,0,0,0,0,1
5,1,17:45,0,0,0,0,0,0,0,0,0,1
5,1,17:00,0,0,0,0,0,0,0,0,0,1
5,1,18:15,0,0,0,0,0,0,0,0,0,1
5,1,18:30,0,0,0,0,0,0,0,0,0,1
5,1,18:45,0,0,0,0,0,0,0,0,0,1
5,1,18:00,0,0,0,0,0,0,0,0,0,1
5,1,19:15,0,0,0,0,0,0,0,0,0,1
5,1,19:30,0,0,0,0,0,0,0,0,0,1
5,1,19:45,0,0,0,0,0,0,0,0,0,1
5,1,19:00,0,0,0,0,0,0,0,0,0,1
5,1,20:15,0,0,0,0,0,0,0,0,0,1
5,1,20:30,0,0,0,0,0,0,0,0,0,1
5,1,20:45,0,0,0,0,0,0,0,0,0,1
5,1,20:00,0,0,0,0,0,0,0,0,0,1
5,1,21:15,0,0,0,0,0,0,0,0,0,1
5,1,21:30,0,0,0,0,0,0,0,0,0,1
5,1,21:45,0,0,0,0,0,0,0,0,0,1
5,1,21:00,0,0,0,0,0,0,0,0,0,1
5,1,22:15,0,0,0,0,0,0,0,0,0,1
5,1,22:30,0,0,0,0,0,0,0,0,0,1
5,1,22:45,0,0,0,0,0,0,0,0,0,1
5,1,22:00,0,0,0,0,0,0,0,0,0,1
5,1,23:15,0,0,0,0,0,0,0,0,0,1
5,1,23:30,0,0,0,0,0,0,0,0,0,1
5,1,23:45,0,0,0,0,0,0,0,0,0,1
5,1,23:00,0,0,0,0,0,0,0,0,0,1
6,1,00:15,0,0,0,0,0,0,0,0,0,1
6,1,00:30,0,0,0,0,0,0,0,0,0,1
6,1,00:45,0,0,0,0,0,0,0,0,0,1
6,1,00:00,0,0,0,0,0,0,0,0,0,1
6,1,01:15,0,0,0,0,0,0,0,0,0,1
6,1,01:30,0,0,0,0,0,0,0,0,0,1
6,1,01:45,0,0,0,0,0,0,0,0,0,1
6,1,01:00,0,0,0,0,0,0,0,0,0,1
6,1,02:15,0,0,0,0,0,0,0,0,0,1
6,1,02:30,0,0,0,0,0,0,0,0,0,1
6,1,02:45,0,0,0,0,0,0,0,0,0,1
6,1,02:00,0,0,0,0,0,0,0,0,0,1
6,1,03:15,0,0,0,0,0,0,0,0,0,1
6,1,03:30,0,0,0,0,0,0,0,0,0,1
6,1,03:45,0,0,0,0,0,0,0,0,0,1
6,1,03:00,0,0,0,0,0,0,0,0,0,1
6,1,04:15,0,0,0,0,0,0,0,0,0,1
6,1,04:30,0,0,0,0,0,0,0,0,0,1
6,1,04:45,0,0,0,0,0,0,0,0,0,1
6,1,04:00,0,0,0,0,0,0,0,0,0,1
6,1,05:15,0,0,0,0,0,0,0,0,0,1
6,1,05:30,0,0,0,0,0,0,0,0,0,1
6,1,05:45,0,0,0,0,0,0,0,0,0,1
6,1,05:00,0,0,0,0,0,0,0,0,0,1
6,1,06:15,0,0,0,0,0,0,0,0,0,1
6,1,06:30,0,0,0,0,0,0,0,0,0,1
6,1,06:45,0,0,0,0,0,0,0,0,0,1
6,1,06:00,0,0,0,0,0,0,0,0,0,1
6,1,07:15,0,0,0,0,0,0,0,0,0,1
6,1,07:30,1.81074,0.4734,0.04586,0.42756,0,0.2953,0.01652,0.27878,0,0.5333
6,1,07:45,14.57476,5.1551,1.58398,3.5711,34.81654,3.29446,0.5112,2.78324,11.14448,0.64
6,1,07:00,28.78688,12.8596,5.98762,6.87194,71.90316,10.38118,3.76458,6.61656,44.25568,0.8
6,1,08:15,42.49478,21.8344,12.17962,9.65478,100.22702,19.10998,8.58604,10.52396,70.66392,0.96
6,1,08:30,55.63986,31.29976,19.34328,11.9565,121.99044,27.56176,13.64902,13.91274,86.03338,1
6,1,08:45,68.1658,40.83324,26.9602,13.87308,138.97712,35.7573,19.51616,16.24112,100.57166,0.84
6,1,08:00,80.01894,50.18276,34.6884,15.49436,152.4294,41.68062,24.34396,17.3367,107.02168,0.96
6,1,09:15,91.14868,59.19902,42.36352,16.83552,163.47932,48.74678,29.99872,18.74804,115.72254,1
6,1,09:30,101.50728,67.76074,49.82932,17.93142,172.70516,58.82148,38.14906,20.67242,132.15596,0.84
6,1,09:45,111.05046,75.75614,56.89296,18.86318,180.26658,66.77816,44.95494,21.82324,142.36798,0.96
6,1,09:00,119.73734,83.10972,63.45432,19.65542,186.48656,75.72674,53.98308,21.74364,158.60752,1
6,1,10:15,127.53076,89.7598,69.43396,20.32586,191.60164,82.85256,60.34252,22.51004,166.51868,1
6,1,10:30,134.39732,95.65534,74.76754,20.8878,195.78652,88.57856,65.30208,23.27648,171.00544,1
6,1,10:45,140.3077,100.75422,79.40258,21.35168,199.17112,93.24572,69.46554,23.78022,174.25342,1
6,1,10:00,145.23652,105.02242,83.29846,21.72398,201.8569,97.08792,72.84944,24.2385,176.54932,1
6,1,11:15,149.1627,108.4349,86.42784,22.007,203.93076,97.53194,72.73512,24.79682,171.65138,1
6,1,11:30,152.0695,110.96796,88.75782,22.21012,205.42756,98.3805,73.39514,24.98538,169.88632,1
6,1,11:45,153.94442,112.60552,90.26874,22.33676,206.38156,103.11052,77.54118,25.56934,177.28986,1
6,1,11:00,154.77944,113.3375,90.94838,22.3891,206.81466,102.13618,72.4613,29.67484,164.76324,1
6,1,12:15,154.57098,113.12316,90.77578,22.34738,206.70096,100.34504,72.87088,27.4742,165.94078,1
6,1,12:30,153.32,111.96458,89.75442,22.21014,206.04288,98.95098,73.97106,24.97992,169.82982,1
6,1,12:45,151.03172,109.90542,87.90628,21.99914,204.85702,97.07272,72.35226,24.72048,168.63028,0.84
6,1,12:00,147.71608,106.9608,85.24842,21.71234,203.12126,94.21066,69.90266,24.30794,166.57804,0.96
6,1,13:15,143.38718,103.15004,81.80356,21.34646,200.79554,91.0371,67.13958,23.89752,164.8246,1
6,1,13:30,138.06364,98.49536,77.59846,20.89692,197.81508,86.56754,63.26234,23.3052,161.28668,1
6,1,13:45,131.76814,93.02818,72.67088,20.35734,194.0999,80.32504,57.98876,22.3363,154.89926,1
6,1,13:00,124.52776,86.78724,67.0675,19.71974,189.5424,75.21822,53.35086,21.86738,150.79146,0.84
6,1,14:15,116.37344,79.81938,60.8456,18.9738,183.9979,66.85242,43.42026,23.43216,131.21228,0.96
6,1,14:30,107.34006,72.18182,54.0798,18.10202,177.28658,58.8749,37.15014,21.72478,121.7689,0.84
6,1,14:45,97.46636,63.94546,46.86404,17.0814,169.17346,51.0909,31.94826,19.14266,115.31154,0.96
6,1,14:00,86.79454,55.19562,39.3076,15.888,159.3071,43.94366,26.43412,17.50956,107.0641,1
6,1,15:15,75.37038,45.9863,31.40872,14.57758,146.51234,34.4132,18.8769,15.53632,87.91018,1
6,1,15:30,63.2427,36.47,23.42294,13.04708,130.1013,30.41892,15.2534,15.16554,84.8589,1
6,1,15:45,50.4635,26.91572,15.8125,11.10318,109.8603,22.61756,10.59724,12.06018,73.5134,1
6,1,15:00,37.08744,17.65698,9.00822,8.64876,84.71204,14.82506,5.93048,8.91002,55.6409,1
6,1,16:15,23.17182,9.24592,3.62652,5.6194,53.42698,8.54858,2.39296,6.15564,35.00022,1
6,1,16:30,8.77616,2.64822,0.53604,2.11212,14.42734,2.42288,0.245,2.17784,6.51644,1
6,1,16:45,0.06264,0.01384,0.00162,0.01222,0,0.01192,0.00028,0.01164,0,1
6,1,16:00,0,0,0,0,0,0,0,0,0,1
6,1,17:15,0,0,0,0,0,0,0,0,0,1
6,1,17:30,0,0,0,0,0,0,0,0,0,1
6,1,17:45,0,0,0,0,0,0,0,0,0,1
6,1,17:00,0,0,0,0,0,0,0,0,0,1
6,1,18:15,0,0,0,0,0,0,0,0,0,1
6,1,18:30,0,0,0,0,0,0,0,0,0,1
6,1,18:45,0,0,0,0,0,0,0,0,0,1
6,1,18:00,0,0,0,0,0,0,0,0,0,1
6,1,19:15,0,0,0,0,0,0,0,0,0,1
6,1,19:30,0,0,0,0,0,0,0,0,0,1
6,1,19:45,0,0,0,0,0,0,0,0,0,1
6,1,19:00,0,0,0,0,0,0,0,0,0,1
6,1,20:15,0,0,0,0,0,0,0,0,0,1
6,1,20:30,0,0,0,0,0,0,0,0,0,1
6,1,20:45,0,0,0,0,0,0,0,0,0,1
6,1,20:00,0,0,0,0,0,0,0,0,0,1
6,1,21:15,0,0,0,0,0,0,0,0,0,1
6,1,21:30,0,0,0,0,0,0,0,0,0,1
6,1,21:45,0,0,0,0,0,0,0,0,0,1
6,1,21:00,0,0,0,0,0,0,0,0,0,1
6,1,22:15,0,0,0,0,0,0,0,0,0,1
6,1,22:30,0,0,0,0,0,0,0,0,0,1
6,1,22:45,0,0,0,0,0,0,0,0,0,1
6,1,22:00,0,0,0,0,0,0,0,0,0,1
6,1,23:15,0,0,0,0,0,0,0,0,0,1
6,1,23:30,0,0,0,0,0,0,0,0,0,1
6,1,23:45,0,0,0,0,0,0,0,0,0,1
6,1,23:00,0,0,0,0,0,0,0,0,0,1
7,1,00:15,0,0,0,0,0,0,0,0,0,1
7,1,00:30,0,0,0,0,0,0,0,0,0,1
7,1,00:45,0,0,0,0,0,0,0,0,0,1
7,1,00:00,0,0,0,0,0,0,0,0,0,1
7,1,01:15,0,0,0,0,0,0,0,0,0,1
7,1,01:30,0,0,0,0,0,0,0,0,0,1
7,1,01:45,0,0,0,0,0,0,0,0,0,1
7,1,01:00,0,0,0,0,0,0,0,0,0,1
7,1,02:15,0,0,0,0,0,0,0,0,0,1
7,1,02:30,0,0,0,0,0,0,0,0,0,1
7,1,02:45,0,0,0,0,0,0,0,0,0,1
7,1,02:00,0,0,0,0,0,0,0,0,0,1
7,1,03:15,0,0,0,0,0,0,0,0,0,1
7,1,03:30,0,0,0,0,0,0,0,0,0,1
7,1,03:45,0,0,0,0,0,0,0,0,0,1
7,1,03:00,0,0,0,0,0,0,0,0,0,1
7,1,04:15,0,0,0,0,0,0,0,0,0,1
7,1,04:30,0,0,0,0,0,0,0,0,0,1
7,1,04:45,0,0,0,0,0,0,0,0,0,1
7,1,04:00,0,0,0,0,0,0,0,0,0,1
7,1,05:15,0,0,0,0,0,0,0,0,0,1
7,1,05:30,0,0,0,0,0,0,0,0,0,1
7,1,05:45,0,0,0,0,0,0,0,0,0,1
7,1,05:00,0,0,0,0,0,0,0,0,0,1
7,1,06:15,0,0,0,0,0,0,0,0,0,1
7,1,06:30,0,0,0,0,0,0,0,0,0,1
7,1,06:45,0,0,0,0,0,0,0,0,0,1
7,1,06:00,0,0,0,0,0,0,0,0,0,1
7,1,07:15,0,0,0,0,0,0,0,0,0,1
7,1,07:30,1.86406,0.4497,0.03496,0.41472,0,0.33752,0,0.33752,0,0.5333
7,1,07:45,14.70748,4.71232,1.20486,3.50746,26.34544,3.5153,0.00038,3.51494,0.00694,0.8
7,1,07:00,28.94604,11.5949,4.54828,7.04662,54.29812,8.83936,0.01436,8.825,0.1647,0.84
7,1,08:15,42.6817,19.73806,9.4314,10.3067,77.23878,12.5621,0.35918,12.21298,2.72576,0.96
7,1,08:30,55.85566,28.50468,15.30414,13.20054,96.11554,19.49614,5.16996,14.3834,31.90224,1
7,1,08:45,68.4116,37.4963,21.76764,15.72866,111.7843,19.34796,4.42412,15.58824,23.00342,1
7,1,08:00,80.29576,46.44418,28.52442,17.91976,124.89506,23.35568,7.71846,16.8501,33.5685,1
7,1,09:15,91.45724,55.1694,35.38826,19.78112,136.09078,25.7155,8.3096,18.69702,32.02666,1
7,1,09:30,101.84826,63.52844,42.19822,21.33024,145.7591,29.53912,9.27636,21.38022,32.01556,1
7,1,09:45,111.42442,71.39122,48.7681,22.62314,153.99932,34.48246,11.0309,24.0611,34.8015,1
7,1,09:00,120.14464,78.6672,54.97936,23.68782,161.02874,39.68688,15.05438,24.88606,43.99928,1
7,1,10:15,127.9717,85.28304,60.73464,24.54836,167.0173,45.89818,18.86406,27.03408,51.84194,1
7,1,10:30,134.87196,91.17676,65.95136,25.2254,172.09256,45.8113,20.15302,25.65828,52.56688,1
7,1,10:45,140.81604,96.29984,70.563,25.73682,176.36018,47.95674,21.8285,26.12824,54.52906,1
7,1,10:00,145.77836,100.61506,74.52842,26.0866,179.9348,54.1284,28.44782,25.6806,68.59024,1
7,1,11:15,149.73774,104.0921,77.80872,26.28336,182.89058,54.97636,32.06828,22.96166,75.3231,1
7,1,11:30,152.67726,106.70462,80.35074,26.3539,185.23194,60.6927,34.67584,26.44656,79.8761,1
7,1,11:45,154.58428,108.43572,82.12826,26.30748,186.99594,61.3577,34.2583,27.20716,77.94622,1
7,1,11:00,155.45066,109.2747,83.1232,26.1515,188.20766,62.61326,34.58288,28.40836,78.24112,1
7,1,12:15,155.27272,109.25706,83.3787,25.87834,189.00328,67.24828,37.06468,30.31278,83.95932,1
7,1,12:30,154.05116,108.38318,82.8898,25.49338,189.38508,65.7883,36.80462,29.11536,84.02462,1
7,1,12:45,151.79126,106.6183,81.603,25.01532,189.22042,64.29688,37.13522,27.58976,86.04934,1
7,1,12:00,148.50272,103.976,79.53982,24.43618,188.51994,63.50998,37.50624,26.35826,88.83228,1
7,1,13:15,144.19956,100.48498,76.78538,23.69962,187.42096,63.35586,36.1619,27.19392,88.18374,1
7,1,13:30,138.90024,96.15868,73.29126,22.86742,185.71478,68.17858,39.45454,28.72404,100.05842,1
7,1,13:45,132.62746,91.02508,69.07326,21.95184,183.30084,67.63774,40.92804,26.70968,108.55852,1
7,1,13:00,125.40808,85.12138,64.17036,20.95102,180.08738,61.54864,37.42616,24.3506,104.99884,1
7,1,14:15,117.27294,78.49222,58.6302,19.862,175.94502,56.24424,34.47082,22.19176,103.3904,1
7,1,14:30,108.25692,71.194,52.52632,18.66768,170.74398,48.8787,27.15036,21.7648,88.10966,1
7,1,14:45,98.39868,63.30542,45.99718,17.3082,164.48226,43.9006,25.08298,18.8176,89.73556,1
7,1,14:00,87.74036,54.89522,39.0685,15.82672,156.64632,38.64332,21.97288,16.67042,87.96156,1
7,1,15:15,76.3276,45.9883,31.67846,14.30986,145.93676,31.6521,15.42108,16.2465,70.81508,1
7,1,15:30,64.20928,36.72856,24.06222,12.66632,131.67398,24.65994,10.97764,13.92556,59.93562,1
7,1,15:45,51.43726,27.38336,16.67476,10.70858,113.7198,19.11112,7.61676,11.6135,51.8187,1
7,1,15:00,38.06626,18.24794,9.89646,8.35148,90.80142,14.22944,4.65658,9.58786,42.58674,1
7,1,16:15,24.15352,9.82206,4.30144,5.52064,61.14532,8.76406,2.055,6.70908,28.98982,1
7,1,16:30,9.75856,3.02986,0.7827,2.2472,20.28448,2.62658,0.30796,2.31864,7.82284,1
7,1,16:45,0.19018,0.04158,0.00166,0.03992,0,0.0338,0.00036,0.03344,0,1
7,1,16:00,0,0,0,0,0,0,0,0,0,1
7,1,17:15,0,0,0,0,0,0,0,0,0,1
7,1,17:30,0,0,0,0,0,0,0,0,0,1
7,1,17:45,0,0,0,0,0,0,0,0,0,1
7,1,17:00,0,0,0,0,0,0,0,0,0,1
7,1,18:15,0,0,0,0,0,0,0,0,0,1
7,1,18:30,0,0,0,0,0,0,0,0,0,1
7,1,18:45,0,0,0,0,0,0,0,0,0,1
7,1,18:00,0,0,0,0,0,0,0,0,0,1
7,1,19:15,0,0,0,0,0,0,0,0,0,1
7,1,19:30,0,0,0,0,0,0,0,0,0,1
7,1,19:45,0,0,0,0,0,0,0,0,0,1
7,1,19:00,0,0,0,0,0,0,0,0,0,1
7,1,20:15,0,0,0,0,0,0,0,0,0,1
7,1,20:30,0,0,0,0,0,0,0,0,0,1
7,1,20:45,0,0,0,0,0,0,0,0,0,1
7,1,20:00,0,0,0,0,0,0,0,0,0,1
7,1,21:15,0,0,0,0,0,0,0,0,0,1
7,1,21:30,0,0,0,0,0,0,0,0,0,1
7,1,21:45,0,0,0,0,0,0,0,0,0,1
7,1,21:00,0,0,0,0,0,0,0,0,0,1
7,1,22:15,0,0,0,0,0,0,0,0,0,1
7,1,22:30,0,0,0,0,0,0,0,0,0,1
7,1,22:45,0,0,0,0,0,0,0,0,0,1
7,1,22:00,0,0,0,0,0,0,0,0,0,1
7,1,23:15,0,0,0,0,0,0,0,0,0,1
7,1,23:30,0,0,0,0,0,0,0,0,0,1
7,1,23:45,0,0,0,0,0,0,0,0,0,1
7,1,23:00,0,0,0,0,0,0,0,0,0,1
8,1,00:15,0,0,0,0,0,0,0,0,0,1
8,1,00:30,0,0,0,0,0,0,0,0,0,1
8,1,00:45,0,0,0,0,0,0,0,0,0,1
8,1,00:00,0,0,0,0,0,0,0,0,0,1
8,1,01:15,0,0,0,0,0,0,0,0,0,1
8,1,01:30,0,0,0,0,0,0,0,0,0,1
8,1,01:45,0,0,0,0,0,0,0,0,0,1
8,1,01:00,0,0,0,0,0,0,0,0,0,1
8,1,02:15,0,0,0,0,0,0,0,0,0,1
8,1,02:30,0,0,0,0,0,0,0,0,0,1
8,1,02:45,0,0,0,0,0,0,0,0,0,1
8,1,02:00,0,0,0,0,0,0,0,0,0,1
8,1,03:15,0,0,0,0,0,0,0,0,0,1
8,1,03:30,0,0,0,0,0,0,0,0,0,1
8,1,03:45,0,0,0,0,0,0,0,0,0,1
8,1,03:00,0,0,0,0,0,0,0,0,0,1
8,1,04:15,0,0,0,0,0,0,0,0,0,1
8,1,04:30,0,0,0,0,0,0,0,0,0,1
8,1,04:45,0,0,0,0,0,0,0,0,0,1
8,1,04:00,0,0,0,0,0,0,0,0,0,1
8,1,05:15,0,0,0,0,0,0,0,0,0,1
8,1,05:30,0,0,0,0,0,0,0,0,0,1
8,1,05:45,0,0,0,0,0,0,0,0,0,1
8,1,05:00,0,0,0,0,0,0,0,0,0,1
8,1,06:15,0,0,0,0,0,0,0,0,0,1
8,1,06:30,0,0,0,0,0,0,0,0,0,1
8,1,06:45,0,0,0,0,0,0,0,0,0,1
8,1,06:00,0,0,0,0,0,0,0,0,0,1
8,1,07:15,0,0,0,0,0,0,0,0,0,1
8,1,07:30,1.93562,0.49812,0.05324,0.4449,0.97662,0.4389,0.02304,0.41586,0.40052,0.5333
8,1,07:45,14.87964,5.18622,1.7002,3.486,36.84838,4.58142,0.59926,3.98214,12.9367,0.64
8,1,07:00,29.1449,12.82788,6.24904,6.57886,74.17268,11.57672,4.45328,7.12344,51.66418,0.8
8,1,08:15,42.90854,21.75138,12.62034,9.13104,102.8725,19.28686,10.19162,9.09522,83.1604,0.8
8,1,08:30,56.11162,31.19028,19.99516,11.19514,125.05132,27.13368,15.62766,11.50602,97.82288,0.8
8,1,08:45,68.69772,40.72012,27.84788,12.87224,142.44688,34.60312,20.82078,13.78234,106.62676,0.8
8,1,08:00,80.61286,50.08442,35.83112,14.2533,156.29354,40.30004,23.09782,17.2022,100.89608,0.96
8,1,09:15,91.80612,59.08902,43.6622,15.4268,167.29312,48.08504,30.46814,17.61692,116.5712,1
8,1,09:30,102.22958,67.6053,51.1611,16.44416,176.07298,55.50146,37.76994,17.73152,129.99166,1
8,1,09:45,111.83862,75.55932,58.24184,17.31748,183.24206,61.91438,43.44598,18.46838,136.70072,1
8,1,09:00,120.59208,82.87554,64.80786,18.06772,189.11436,67.93892,48.53606,19.40282,141.66276,1
8,1,10:15,128.45258,89.49746,70.79026,18.7072,193.9406,72.17388,48.63132,23.54258,133.30432,1
8,1,10:30,135.38634,95.37086,76.12202,19.24884,197.87428,77.81384,51.46148,26.35236,133.77036,1
8,1,10:45,141.36378,100.45142,80.74872,19.70268,201.03062,88.7198,60.2085,28.51132,149.84688,1
8,1,10:00,146.35932,104.70456,84.62882,20.07574,203.50294,95.0081,65.54064,29.4675,157.59948,1
8,1,11:15,150.35152,108.1029,87.72948,20.37344,205.36006,99.70314,72.64124,27.06194,170.01168,1
8,1,11:30,153.32334,110.62592,90.0268,20.59912,206.65498,96.00236,71.03462,24.96776,163.09802,1
8,1,11:45,155.26204,112.25888,91.50372,20.75518,207.42378,92.15648,63.37026,28.78622,143.715,1
8,1,11:00,156.15928,112.99122,92.14688,20.84434,207.68236,92.34562,60.83876,31.50686,137.1467,1
8,1,12:15,156.01128,112.75752,91.69376,21.0638,206.8568,93.72902,63.39984,30.32918,143.04642,1
8,1,12:30,154.81868,111.5598,90.15808,21.40172,204.95802,99.15664,72.41276,26.74386,164.63794,1
